9.99266e-01 9.98764e-01 9.98125e-01 9.97346e-01 9.96424e-01 9.95355e-01 9.94136e-01 9.92764e-01 9.91236e-01 9.89550e-01 9.87702e-01 9.85690e-01 9.83511e-01 9.81163e-01 9.78643e-01 9.75949e-01 9.73079e-01 9.70031e-01 9.66803e-01 9.63392e-01 9.59798e-01 9.56018e-01 9.52051e-01 9.47895e-01 9.43550e-01 9.39013e-01 9.34283e-01 9.29360e-01 9.24243e-01 9.18930e-01 9.13421e-01 9.07715e-01 9.01812e-01 8.95710e-01 8.89411e-01 8.82913e-01 8.76216e-01 8.69320e-01 8.62226e-01 8.54933e-01 8.47441e-01 8.39751e-01 8.31864e-01 8.23779e-01 8.15497e-01 8.07019e-01 7.98346e-01 7.89478e-01 7.80417e-01 7.71164e-01
9.98669e-01 9.98021e-01 9.97237e-01 9.96314e-01 9.95248e-01 9.94037e-01 9.92677e-01 9.91165e-01 9.89499e-01 9.87675e-01 9.85690e-01 9.83543e-01 9.81230e-01 9.78749e-01 9.76098e-01 9.73274e-01 9.70275e-01 9.67100e-01 9.63746e-01 9.60212e-01 9.56495e-01 9.52595e-01 9.48509e-01 9.44235e-01 9.39774e-01 9.35123e-01 9.30281e-01 9.25248e-01 9.20022e-01 9.14602e-01 9.08987e-01 9.03178e-01 8.97173e-01 8.90973e-01 8.84575e-01 8.77982e-01 8.71191e-01 8.64203e-01 8.57019e-01 8.49637e-01 8.42060e-01 8.34285e-01 8.26315e-01 8.18150e-01 8.09790e-01 8.01236e-01 7.92488e-01 7.83548e-01 7.74417e-01 7.65095e-01
9.97890e-01 9.97098e-01 9.96171e-01 9.95105e-01 9.93898e-01 9.92546e-01 9.91046e-01 9.89396e-01 9.87592e-01 9.85631e-01 9.83511e-01 9.81230e-01 9.78784e-01 9.76171e-01 9.73390e-01 9.70438e-01 9.67312e-01 9.64011e-01 9.60533e-01 9.56876e-01 9.53038e-01 9.49017e-01 9.44813e-01 9.40423e-01 9.35847e-01 9.31083e-01 9.26130e-01 9.20987e-01 9.15653e-01 9.10127e-01 9.04409e-01 8.98497e-01 8.92392e-01 8.86092e-01 8.79598e-01 8.72909e-01 8.66025e-01 8.58947e-01 8.51673e-01 8.44204e-01 8.36541e-01 8.28683e-01 8.20632e-01 8.12387e-01 8.03949e-01 7.95319e-01 7.86498e-01 7.77486e-01 7.68285e-01 7.58896e-01
9.96926e-01 9.95992e-01 9.94923e-01 9.93717e-01 9.92370e-01 9.90879e-01 9.89241e-01 9.87453e-01 9.85513e-01 9.83417e-01 9.81163e-01 9.78749e-01 9.76171e-01 9.73429e-01 9.70519e-01 9.67439e-01 9.64187e-01 9.60761e-01 9.57160e-01 9.53381e-01 9.49423e-01 9.45284e-01 9.40963e-01 9.36458e-01 9.31768e-01 9.26892e-01 9.21828e-01 9.16577e-01 9.11136e-01 9.05505e-01 8.99683e-01 8.93670e-01 8.87465e-01 8.81068e-01 8.74477e-01 8.67694e-01 8.60718e-01 8.53549e-01 8.46187e-01 8.38632e-01 8.30884e-01 8.22944e-01 8.14812e-01 8.06488e-01 7.97974e-01 7.89269e-01 7.80375e-01 7.71292e-01 7.62022e-01 7.52566e-01
9.95776e-01 9.94701e-01 9.93492e-01 9.92147e-01 9.90661e-01 9.89032e-01 9.87258e-01 9.85334e-01 9.83259e-01 9.81029e-01 9.78643e-01 9.76098e-01 9.73390e-01 9.70519e-01 9.67481e-01 9.64275e-01 9.60898e-01 9.57349e-01 9.53625e-01 9.49726e-01 9.45649e-01 9.41392e-01 9.36955e-01 9.32336e-01 9.27534e-01 9.22547e-01 9.17374e-01 9.12015e-01 9.06468e-01 9.00733e-01 8.94809e-01 8.88695e-01 8.82392e-01 8.75897e-01 8.69212e-01 8.62336e-01 8.55269e-01 8.48010e-01 8.40560e-01 8.32920e-01 8.25088e-01 8.17066e-01 8.08854e-01 8.00453e-01 7.91862e-01 7.83084e-01 7.74118e-01 7.64965e-01 7.55627e-01 7.46104e-01
9.94436e-01 9.93222e-01 9.91875e-01 9.90392e-01 9.88769e-01 9.87004e-01 9.85094e-01 9.83037e-01 9.80828e-01 9.78467e-01 9.75949e-01 9.73274e-01 9.70438e-01 9.67439e-01 9.64275e-01 9.60943e-01 9.57443e-01 9.53772e-01 9.49928e-01 9.45909e-01 9.41714e-01 9.37341e-01 9.32790e-01 9.28057e-01 9.23143e-01 9.18047e-01 9.12766e-01 9.07300e-01 9.01648e-01 8.95810e-01 8.89785e-01 8.83572e-01 8.77171e-01 8.70580e-01 8.63801e-01 8.56833e-01 8.49675e-01 8.42328e-01 8.34792e-01 8.27066e-01 8.19152e-01 8.11049e-01 8.02758e-01 7.94280e-01 7.85614e-01 7.76763e-01 7.67726e-01 7.58504e-01 7.49099e-01 7.39511e-01
9.92904e-01 9.91553e-01 9.90069e-01 9.88450e-01 9.86692e-01 9.84793e-01 9.82749e-01 9.80559e-01 9.78219e-01 9.75726e-01 9.73079e-01 9.70275e-01 9.67312e-01 9.64187e-01 9.60898e-01 9.57443e-01 9.53821e-01 9.50028e-01 9.46065e-01 9.41928e-01 9.37617e-01 9.33129e-01 9.28464e-01 9.23620e-01 9.18595e-01 9.13390e-01 9.08002e-01 9.02431e-01 8.96676e-01 8.90736e-01 8.84610e-01 8.78298e-01 8.71800e-01 8.65115e-01 8.58243e-01 8.51184e-01 8.43937e-01 8.36502e-01 8.28880e-01 8.21071e-01 8.13075e-01 8.04892e-01 7.96523e-01 7.87969e-01 7.79229e-01 7.70305e-01 7.61198e-01 7.51908e-01 7.42437e-01 7.32785e-01
9.91177e-01 9.89690e-01 9.88072e-01 9.86318e-01 9.84427e-01 9.82395e-01 9.80219e-01 9.77898e-01 9.75428e-01 9.72806e-01 9.70031e-01 9.67100e-01 9.64011e-01 9.60761e-01 9.57349e-01 9.53772e-01 9.50028e-01 9.46117e-01 9.42035e-01 9.37782e-01 9.33355e-01 9.28753e-01 9.23976e-01 9.19021e-01 9.13888e-01 9.08575e-01 9.03081e-01 8.97406e-01 8.91548e-01 8.85507e-01 8.79282e-01 8.72873e-01 8.66280e-01 8.59501e-01 8.52537e-01 8.45387e-01 8.38052e-01 8.30531e-01 8.22824e-01 8.14933e-01 8.06856e-01 7.98594e-01 7.90148e-01 7.81519e-01 7.72706e-01 7.63711e-01 7.54535e-01 7.45178e-01 7.35641e-01 7.25925e-01
9.89254e-01 9.87633e-01 9.85881e-01 9.83995e-01 9.81972e-01 9.79809e-01 9.77503e-01 9.75052e-01 9.72454e-01 9.69705e-01 9.66803e-01 9.63746e-01 9.60533e-01 9.57160e-01 9.53625e-01 9.49928e-01 9.46065e-01 9.42035e-01 9.37836e-01 9.33468e-01 9.28927e-01 9.24213e-01 9.19325e-01 9.14260e-01 9.09019e-01 9.03600e-01 8.98001e-01 8.92223e-01 8.86264e-01 8.80124e-01 8.73801e-01 8.67296e-01 8.60608e-01 8.53737e-01 8.46682e-01 8.39443e-01 8.32020e-01 8.24414e-01 8.16624e-01 8.08651e-01 8.00494e-01 7.92154e-01 7.83633e-01 7.74929e-01 7.66044e-01 7.56979e-01 7.47735e-01 7.38311e-01 7.28710e-01 7.18933e-01
9.87131e-01 9.85379e-01 9.83495e-01 9.81479e-01 9.79325e-01 9.77033e-01 9.74598e-01 9.72020e-01 9.69294e-01 9.66419e-01 9.63392e-01 9.60212e-01 9.56876e-01 9.53381e-01 9.49726e-01 9.45909e-01 9.41928e-01 9.37782e-01 9.33468e-01 9.28985e-01 9.24332e-01 9.19507e-01 9.14509e-01 9.09336e-01 9.03988e-01 8.98464e-01 8.92762e-01 8.86882e-01 8.80823e-01 8.74584e-01 8.68165e-01 8.61565e-01 8.54784e-01 8.47821e-01 8.40676e-01 8.33349e-01 8.25841e-01 8.18150e-01 8.10278e-01 8.02224e-01 7.93988e-01 7.85572e-01 7.76976e-01 7.68199e-01 7.59243e-01 7.50109e-01 7.40798e-01 7.31309e-01 7.21645e-01 7.11806e-01
9.84808e-01 9.82925e-01 9.80912e-01 9.78766e-01 9.76485e-01 9.74064e-01 9.71503e-01 9.68798e-01 9.65947e-01 9.62948e-01 9.59798e-01 9.56495e-01 9.53038e-01 9.49423e-01 9.45649e-01 9.41714e-01 9.37617e-01 9.33355e-01 9.28927e-01 9.24332e-01 9.19567e-01 9.14633e-01 9.09526e-01 9.04247e-01 8.98794e-01 8.93166e-01 8.87362e-01 8.81382e-01 8.75224e-01 8.68888e-01 8.62373e-01 8.55679e-01 8.48806e-01 8.41752e-01 8.34519e-01 8.27106e-01 8.19512e-01 8.11739e-01 8.03785e-01 7.95652e-01 7.87339e-01 7.78847e-01 7.70177e-01 7.61328e-01 7.52303e-01 7.43101e-01 7.33723e-01 7.24170e-01 7.14444e-01 7.04544e-01
9.82281e-01 9.80270e-01 9.78130e-01 9.75857e-01 9.73448e-01 9.70902e-01 9.68216e-01 9.65386e-01 9.62412e-01 9.59290e-01 9.56018e-01 9.52595e-01 9.49017e-01 9.45284e-01 9.41392e-01 9.37341e-01 9.33129e-01 9.28753e-01 9.24213e-01 9.19507e-01 9.14633e-01 9.09590e-01 9.04376e-01 8.98992e-01 8.93435e-01 8.87705e-01 8.81800e-01 8.75720e-01 8.69465e-01 8.63033e-01 8.56424e-01 8.49637e-01 8.42673e-01 8.35531e-01 8.28211e-01 8.20712e-01 8.13034e-01 8.05179e-01 7.97145e-01 7.88934e-01 7.80544e-01 7.71978e-01 7.63235e-01 7.54316e-01 7.45222e-01 7.35953e-01 7.26510e-01 7.16894e-01 7.07107e-01 6.97149e-01
9.79550e-01 9.77413e-01 9.75146e-01 9.72748e-01 9.70214e-01 9.67544e-01 9.64734e-01 9.61782e-01 9.58686e-01 9.55443e-01 9.52051e-01 9.48509e-01 9.44813e-01 9.40963e-01 9.36955e-01 9.32790e-01 9.28464e-01 9.23976e-01 9.19325e-01 9.14509e-01 9.09526e-01 9.04376e-01 8.99058e-01 8.93569e-01 8.87910e-01 8.82078e-01 8.76074e-01 8.69897e-01 8.63545e-01 8.57019e-01 8.50317e-01 8.43439e-01 8.36386e-01 8.29156e-01 8.21749e-01 8.14166e-01 8.06406e-01 7.98470e-01 7.90358e-01 7.82069e-01 7.73605e-01 7.64965e-01 7.56151e-01 7.47162e-01 7.38000e-01 7.28665e-01 7.19159e-01 7.09481e-01 6.99634e-01 6.89618e-01
9.76613e-01 9.74351e-01 9.71960e-01 9.69438e-01 9.66782e-01 9.63989e-01 9.61057e-01 9.57984e-01 9.54768e-01 9.51406e-01 9.47895e-01 9.44235e-01 9.40423e-01 9.36458e-01 9.32336e-01 9.28057e-01 9.23620e-01 9.19021e-01 9.14260e-01 9.09336e-01 9.04247e-01 8.98992e-01 8.93569e-01 8.87978e-01 8.82218e-01 8.76287e-01 8.70185e-01 8.63911e-01 8.57464e-01 8.50845e-01 8.44051e-01 8.37084e-01 8.29942e-01 8.22625e-01 8.15134e-01 8.07468e-01 7.99627e-01 7.91612e-01 7.83422e-01 7.75057e-01 7.66519e-01 7.57807e-01 7.48923e-01 7.39866e-01 7.30637e-01 7.21238e-01 7.11669e-01 7.01931e-01 6.92025e-01 6.81952e-01
9.73468e-01 9.71083e-01 9.68570e-01 9.65926e-01 9.63148e-01 9.60235e-01 9.57183e-01 9.53991e-01 9.50656e-01 9.47177e-01 9.43550e-01 9.39774e-01 9.35847e-01 9.31768e-01 9.27534e-01 9.23143e-01 9.18595e-01 9.13888e-01 9.09019e-01 9.03988e-01 8.98794e-01 8.93435e-01 8.87910e-01 8.82218e-01 8.76358e-01 8.70329e-01 8.64130e-01 8.57761e-01 8.51221e-01 8.44510e-01 8.37626e-01 8.30570e-01 8.23342e-01 8.15940e-01 8.08365e-01 8.00618e-01 7.92697e-01 7.84603e-01 7.76337e-01 7.67898e-01 7.59287e-01 7.50505e-01 7.41551e-01 7.32427e-01 7.23134e-01 7.13671e-01 7.04040e-01 6.94243e-01 6.84279e-01 6.74151e-01
9.70113e-01 9.67607e-01 9.64974e-01 9.62210e-01 9.59313e-01 9.56281e-01 9.53111e-01 9.49802e-01 9.46350e-01 9.42755e-01 9.39013e-01 9.35123e-01 9.31083e-01 9.26892e-01 9.22547e-01 9.18047e-01 9.13390e-01 9.08575e-01 9.03600e-01 8.98464e-01 8.93166e-01 8.87705e-01 8.82078e-01 8.76287e-01 8.70329e-01 8.64203e-01 8.57910e-01 8.51447e-01 8.44815e-01 8.38013e-01 8.31041e-01 8.23898e-01 8.16584e-01 8.09098e-01 8.01442e-01 7.93614e-01 7.85614e-01 7.77444e-01 7.69103e-01 7.60591e-01 7.51908e-01 7.43056e-01 7.34035e-01 7.24846e-01 7.15488e-01 7.05964e-01 6.96273e-01 6.86417e-01 6.76397e-01 6.66214e-01
9.66547e-01 9.63923e-01 9.61171e-01 9.58289e-01 9.55275e-01 9.52125e-01 9.48839e-01 9.45414e-01 9.41848e-01 9.38138e-01 9.34283e-01 9.30281e-01 9.26130e-01 9.21828e-01 9.17374e-01 9.12766e-01 9.08002e-01 9.03081e-01 8.98001e-01 8.92762e-01 8.87362e-01 8.81800e-01 8.76074e-01 8.70185e-01 8.64130e-01 8.57910e-01 8.51522e-01 8.44968e-01 8.38245e-01 8.31355e-01 8.24295e-01 8.17066e-01 8.09668e-01 8.02100e-01 7.94363e-01 7.86456e-01 7.78380e-01 7.70134e-01 7.61719e-01 7.53135e-01 7.44383e-01 7.35463e-01 7.26375e-01 7.17121e-01 7.07701e-01 6.98116e-01 6.88366e-01 6.78453e-01 6.68379e-01 6.58143e-01
9.62770e-01 9.60028e-01 9.57160e-01 9.54162e-01 9.51032e-01 9.47767e-01 9.44367e-01 9.40828e-01 9.37149e-01 9.33327e-01 9.29360e-01 9.25248e-01 9.20987e-01 9.16577e-01 9.12015e-01 9.07300e-01 9.02431e-01 8.97406e-01 8.92223e-01 8.86882e-01 8.81382e-01 8.75720e-01 8.69897e-01 8.63911e-01 8.57761e-01 8.51447e-01 8.44968e-01 8.38323e-01 8.31511e-01 8.24533e-01 8.17388e-01 8.10075e-01 8.02594e-01 7.94945e-01 7.87129e-01 7.79144e-01 7.70992e-01 7.62672e-01 7.54185e-01 7.45531e-01 7.36710e-01 7.27723e-01 7.18570e-01 7.09253e-01 6.99772e-01 6.90127e-01 6.80320e-01 6.70352e-01 6.60223e-01 6.49936e-01
9.58779e-01 9.55923e-01 9.52939e-01 9.49827e-01 9.46583e-01 9.43206e-01 9.39693e-01 9.36042e-01 9.32251e-01 9.28319e-01 9.24243e-01 9.20022e-01 9.15653e-01 9.11136e-01 9.06468e-01 9.01648e-01 8.96676e-01 8.91548e-01 8.86264e-01 8.80823e-01 8.75224e-01 8.69465e-01 8.63545e-01 8.57464e-01 8.51221e-01 8.44815e-01 8.38245e-01 8.31511e-01 8.24612e-01 8.17548e-01 8.10318e-01 8.02923e-01 7.95361e-01 7.87633e-01 7.79739e-01 7.71678e-01 7.63452e-01 7.55059e-01 7.46501e-01 7.37778e-01 7.28890e-01 7.19837e-01 7.10621e-01 7.01242e-01 6.91701e-01 6.81998e-01 6.72135e-01 6.62113e-01 6.51932e-01 6.41593e-01
9.54574e-01 9.51605e-01 9.48509e-01 9.45284e-01 9.41928e-01 9.38439e-01 9.34816e-01 9.31055e-01 9.27155e-01 9.23114e-01 9.18930e-01 9.14602e-01 9.10127e-01 9.05505e-01 9.00733e-01 8.95810e-01 8.90736e-01 8.85507e-01 8.80124e-01 8.74584e-01 8.68888e-01 8.63033e-01 8.57019e-01 8.50845e-01 8.44510e-01 8.38013e-01 8.31355e-01 8.24533e-01 8.17548e-01 8.10400e-01 8.03087e-01 7.95610e-01 7.87969e-01 7.80163e-01 7.72192e-01 7.64057e-01 7.55758e-01 7.47294e-01 7.38667e-01 7.29876e-01 7.20922e-01 7.11806e-01 7.02527e-01 6.93088e-01 6.83488e-01 6.73729e-01 6.63811e-01 6.53736e-01 6.43504e-01 6.33116e-01
9.50154e-01 9.47074e-01 9.43867e-01 9.40531e-01 9.37066e-01 9.33468e-01 9.29735e-01 9.25866e-01 9.21858e-01 9.17711e-01 9.13421e-01 9.08987e-01 9.04409e-01 8.99683e-01 8.94809e-01 8.89785e-01 8.84610e-01 8.79282e-01 8.73801e-01 8.68165e-01 8.62373e-01 8.56424e-01 8.50317e-01 8.44051e-01 8.37626e-01 8.31041e-01 8.24295e-01 8.17388e-01 8.10318e-01 8.03087e-01 7.95693e-01 7.88137e-01 7.80417e-01 7.72535e-01 7.64490e-01 7.56282e-01 7.47911e-01 7.39378e-01 7.30682e-01 7.21825e-01 7.12807e-01 7.03628e-01 6.94289e-01 6.84791e-01 6.75134e-01 6.65319e-01 6.55348e-01 6.45221e-01 6.34940e-01 6.24505e-01
9.45519e-01 9.42329e-01 9.39013e-01 9.35569e-01 9.31995e-01 9.28290e-01 9.24450e-01 9.20475e-01 9.16361e-01 9.12109e-01 9.07715e-01 9.03178e-01 8.98497e-01 8.93670e-01 8.88695e-01 8.83572e-01 8.78298e-01 8.72873e-01 8.67296e-01 8.61565e-01 8.55679e-01 8.49637e-01 8.43439e-01 8.37084e-01 8.30570e-01 8.23898e-01 8.17066e-01 8.10075e-01 8.02923e-01 7.95610e-01 7.88137e-01 7.80502e-01 7.72706e-01 7.64749e-01 7.56631e-01 7.48351e-01 7.39910e-01 7.31309e-01 7.22547e-01 7.13626e-01 7.04544e-01 6.95304e-01 6.85906e-01 6.76350e-01 6.66638e-01 6.56770e-01 6.46746e-01 6.36569e-01 6.26240e-01 6.15758e-01
9.40666e-01 9.37369e-01 9.33946e-01 9.30396e-01 9.26716e-01 9.22905e-01 9.18960e-01 9.14880e-01 9.10663e-01 9.06308e-01 9.01812e-01 8.97173e-01 8.92392e-01 8.87465e-01 8.82392e-01 8.77171e-01 8.71800e-01 8.66280e-01 8.60608e-01 8.54784e-01 8.48806e-01 8.42673e-01 8.36386e-01 8.29942e-01 8.23342e-01 8.16584e-01 8.09668e-01 8.02594e-01 7.95361e-01 7.87969e-01 7.80417e-01 7.72706e-01 7.64835e-01 7.56805e-01 7.48615e-01 7.40265e-01 7.31756e-01 7.23088e-01 7.14262e-01 7.05277e-01 6.96135e-01 6.86835e-01 6.77379e-01 6.67767e-01 6.58001e-01 6.48080e-01 6.38006e-01 6.27781e-01 6.17404e-01 6.06878e-01
9.35597e-01 9.32194e-01 9.28667e-01 9.25012e-01 9.21228e-01 9.17313e-01 9.13265e-01 9.09083e-01 9.04764e-01 9.00307e-01 8.95710e-01 8.90973e-01 8.86092e-01 8.81068e-01 8.75897e-01 8.70580e-01 8.65115e-01 8.59501e-01 8.53737e-01 8.47821e-01 8.41752e-01 8.35531e-01 8.29156e-01 8.22625e-01 8.15940e-01 8.09098e-01 8.02100e-01 7.94945e-01 7.87633e-01 7.80163e-01 7.72535e-01 7.64749e-01 7.56805e-01 7.48703e-01 7.40443e-01 7.32025e-01 7.23449e-01 7.14716e-01 7.05826e-01 6.96780e-01 6.87578e-01 6.78220e-01 6.68708e-01 6.59041e-01 6.49222e-01 6.39251e-01 6.29128e-01 6.18855e-01 6.08433e-01 5.97864e-01
9.30310e-01 9.26804e-01 9.23173e-01 9.19416e-01 9.15530e-01 9.11513e-01 9.07364e-01 9.03081e-01 8.98662e-01 8.94106e-01 8.89411e-01 8.84575e-01 8.79598e-01 8.74477e-01 8.69212e-01 8.63801e-01 8.58243e-01 8.52537e-01 8.46682e-01 8.40676e-01 8.34519e-01 8.28211e-01 8.21749e-01 8.15134e-01 8.08365e-01 8.01442e-01 7.94363e-01 7.87129e-01 7.79739e-01 7.72192e-01 7.64490e-01 7.56631e-01 7.48615e-01 7.40443e-01 7.32114e-01 7.23629e-01 7.14989e-01 7.06192e-01 6.97241e-01 6.88134e-01 6.78874e-01 6.69460e-01 6.59892e-01 6.50173e-01 6.40303e-01 6.30282e-01 6.20112e-01 6.09794e-01 5.99328e-01 5.88717e-01
